ean,item_cd,brand,category,classification_key,department,product_type,name_en,name_local,size_us,color,price_usd,price_local,currency,locale,fixture,depth,handle,image,n_images
3608394089921,5772607,Kiprun,footwear,footwear.shoes,running,Shoes,Kiprun Kipsummit Race Women's Carbon Plate Trail Running Shoes,Kiprun Kipsummit Race Chaussures Plaque carbone de Running Trail Femme,11.5,Yellow,250.00,237.5,EUR,fr-FR,PW-02,2,kiprun-kipsummit-race-womens-carbon-plate-trail-running-shoes-361899,https://cdn.shopify.com/s/files/1/1330/6287/files/8987902_001.jpg?v=1774900585,16
3608394089938,5772608,Kiprun,footwear,footwear.shoes,running,Shoes,Kiprun Kipsummit Race Women's Carbon Plate Trail Running Shoes,Kiprun Kipsummit Race Chaussures Plaque carbone de Running Trail Femme,12,Yellow,250.00,237.5,EUR,fr-FR,PW-02,1,kiprun-kipsummit-race-womens-carbon-plate-trail-running-shoes-361899,https://cdn.shopify.com/s/files/1/1330/6287/files/8987902_001.jpg?v=1774900585,16
3608439450211,2557561,Forclaz,accessories,accessories.hiking-pole,hike_camp,Hiking pole,Forclaz MT500 Hiking Pole (Single Pole),Forclaz MT500 (Single Pole) Bâton de randonnée,One Size,Dark Olive Green,34.99,33.24,EUR,fr-FR,GB-R5-U3,12,hiking-pole-500,https://cdn.shopify.com/s/files/1/1330/6287/files/8492573-product_image-p2675321.jpg?v=1712143182,4
3583784000253,4006892,Quechua,footwear,footwear.snow-boots,hike_camp,Snow boots,Quechua Women's SH100 X-Warm Waterproof Mid Snow Boots,Quechua SH100 X- Après-ski Imperméable Chaud Mi-saison Femme,10.5,Black,40.00,38.0,EUR,fr-FR,PW-01,2,quechua-sh100-x-warm-waterproof-mid-snow-boots-womens-312022,https://cdn.shopify.com/s/files/1/1330/6287/files/8581754-product_image-p2579631.jpg?v=1712058112,5
3608439340116,4006890,Quechua,footwear,footwear.snow-boots,hike_camp,Snow boots,Quechua Women's SH100 X-Warm Waterproof Mid Snow Boots,Quechua SH100 X- Après-ski Imperméable Chaud Mi-saison Femme,9,Black,40.00,38.0,EUR,fr-FR,PW-01,4,quechua-sh100-x-warm-waterproof-mid-snow-boots-womens-312022,https://cdn.shopify.com/s/files/1/1330/6287/files/8581754-product_image-p2579631.jpg?v=1712058112,5
3608439340123,4006891,Quechua,footwear,footwear.snow-boots,hike_camp,Snow boots,Quechua Women's SH100 X-Warm Waterproof Mid Snow Boots,Quechua SH100 X- Après-ski Imperméable Chaud Mi-saison Femme,9.5,Black,40.00,38.0,EUR,fr-FR,PW-01,4,quechua-sh100-x-warm-waterproof-mid-snow-boots-womens-312022,https://cdn.shopify.com/s/files/1/1330/6287/files/8581754-product_image-p2579631.jpg?v=1712058112,5
3608439340130,4006888,Quechua,footwear,footwear.snow-boots,hike_camp,Snow boots,Quechua Women's SH100 X-Warm Waterproof Mid Snow Boots,Quechua SH100 X- Après-ski Imperméable Chaud Mi-saison Femme,7.5,Black,40.00,38.0,EUR,fr-FR,PW-01,5,quechua-sh100-x-warm-waterproof-mid-snow-boots-womens-312022,https://cdn.shopify.com/s/files/1/1330/6287/files/8581754-product_image-p2579631.jpg?v=1712058112,5
3608439340147,4006889,Quechua,footwear,footwear.snow-boots,hike_camp,Snow boots,Quechua Women's SH100 X-Warm Waterproof Mid Snow Boots,Quechua SH100 X- Après-ski Imperméable Chaud Mi-saison Femme,8,Black,40.00,38.0,EUR,fr-FR,PW-01,5,quechua-sh100-x-warm-waterproof-mid-snow-boots-womens-312022,https://cdn.shopify.com/s/files/1/1330/6287/files/8581754-product_image-p2579631.jpg?v=1712058112,5
3608439340154,4006886,Quechua,footwear,footwear.snow-boots,hike_camp,Snow boots,Quechua Women's SH100 X-Warm Waterproof Mid Snow Boots,Quechua SH100 X- Après-ski Imperméable Chaud Mi-saison Femme,5.5,Black,40.00,38.0,EUR,fr-FR,PW-01,2,quechua-sh100-x-warm-waterproof-mid-snow-boots-womens-312022,https://cdn.shopify.com/s/files/1/1330/6287/files/8581754-product_image-p2579631.jpg?v=1712058112,5
3608439340161,4006887,Quechua,footwear,footwear.snow-boots,hike_camp,Snow boots,Quechua Women's SH100 X-Warm Waterproof Mid Snow Boots,Quechua SH100 X- Après-ski Imperméable Chaud Mi-saison Femme,6.5,Black,40.00,38.0,EUR,fr-FR,PW-01,3,quechua-sh100-x-warm-waterproof-mid-snow-boots-womens-312022,https://cdn.shopify.com/s/files/1/1330/6287/files/8581754-product_image-p2579631.jpg?v=1712058112,5
3608439348471,4006571,Quechua,outdoor,outdoor.tent,hike_camp,Tent,Quechua Arpenaz Family Camping Tent 6 Person 3 Room *Factory Seconds*,Quechua Arpenaz Family Camping 6 Person 3 Room *Factory Seconds* Tente,6 Person,Blue,300.00,285.0,EUR,fr-FR,GF-R5-U2,3,quechua-arpenaz-waterproof-family-camping-tent-6-person-3-room-324522,https://cdn.shopify.com/s/files/1/1330/6287/files/8581553-product_image-p202952.jpg?v=1700657885,15
3608392874444,5526050,Wedze,apparel,apparel.ski-suit,snow,Ski suit,Wedze Kids' 500 Adjustable Waterproof Snowsuit,Wedze 500 Adjustable Snowsuit Imperméable Enfant,"12-8 Months / 2'3""-2'7""",Ash Blue,69.99,66.49,EUR,fr-FR,GF-R2-U2,6,wedze-toddlers-warm-and-adjustable-ski-suit-500-1-5-years-turquoise-353082-fw25,https://cdn.shopify.com/s/files/1/1330/6287/files/8942377-product_image-p2945542.jpg?v=1755561487,6
3608392874451,5526051,Wedze,apparel,apparel.ski-suit,snow,Ski suit,Wedze Kids' 500 Adjustable Waterproof Snowsuit,Wedze 500 Adjustable Snowsuit Imperméable Enfant,"24 Months-3 Years / 2'7""-3'1""",Ash Blue,69.99,66.49,EUR,fr-FR,GF-R2-U2,16,wedze-toddlers-warm-and-adjustable-ski-suit-500-1-5-years-turquoise-353082-fw25,https://cdn.shopify.com/s/files/1/1330/6287/files/8942377-product_image-p2945542.jpg?v=1755561487,6
3608392874468,5526052,Wedze,apparel,apparel.ski-suit,snow,Ski suit,Wedze Kids' 500 Adjustable Waterproof Snowsuit,Wedze 500 Adjustable Snowsuit Imperméable Enfant,"3-5years/3'4""-3'7""",Ash Blue,69.99,66.49,EUR,fr-FR,GF-R2-U2,27,wedze-toddlers-warm-and-adjustable-ski-suit-500-1-5-years-turquoise-353082-fw25,https://cdn.shopify.com/s/files/1/1330/6287/files/8942377-product_image-p2945542.jpg?v=1755561487,6
3583784244091,4439712,Simond,apparel,apparel.down-jacket,climb,Down jacket,Simond Women's MT500 Hooded Down Puffer Jacket,Simond MT500 Doudoune à Capuche Duvet Femme,S,No Dye,125.00,118.75,EUR,fr-FR,GB-R3-U1,2,simond-womens-mt500-hooded-down-puffer-jacket-7862-333323,https://cdn.shopify.com/s/files/1/1330/6287/files/8646583-product_image-p2920936_19f678ea-39fc-412f-905c-0b7226cc4fe0.jpg?v=1757465566,42
3583784246606,4312908,Simond,apparel,apparel.down-jacket,climb,Down jacket,Simond Women's MT500 Hooded Down Puffer Jacket,Simond MT500 Doudoune à Capuche Duvet Femme,2XL,Black,179.00,170.05,EUR,fr-FR,GB-R3-U1,1,simond-womens-mt500-hooded-down-puffer-jacket-7862-333323,https://cdn.shopify.com/s/files/1/1330/6287/files/8646583-product_image-p2920936_19f678ea-39fc-412f-905c-0b7226cc4fe0.jpg?v=1757465566,42
3583784246613,4312909,Simond,apparel,apparel.down-jacket,climb,Down jacket,Simond Women's MT500 Hooded Down Puffer Jacket,Simond MT500 Doudoune à Capuche Duvet Femme,L,Black,179.00,170.05,EUR,fr-FR,GB-R3-U1,3,simond-womens-mt500-hooded-down-puffer-jacket-7862-333323,https://cdn.shopify.com/s/files/1/1330/6287/files/8646583-product_image-p2920936_19f678ea-39fc-412f-905c-0b7226cc4fe0.jpg?v=1757465566,42
3583784246620,4312910,Simond,apparel,apparel.down-jacket,climb,Down jacket,Simond Women's MT500 Hooded Down Puffer Jacket,Simond MT500 Doudoune à Capuche Duvet Femme,M,Black,179.00,170.05,EUR,fr-FR,GB-R3-U1,3,simond-womens-mt500-hooded-down-puffer-jacket-7862-333323,https://cdn.shopify.com/s/files/1/1330/6287/files/8646583-product_image-p2920936_19f678ea-39fc-412f-905c-0b7226cc4fe0.jpg?v=1757465566,42
3583784246637,4312911,Simond,apparel,apparel.down-jacket,climb,Down jacket,Simond Women's MT500 Hooded Down Puffer Jacket,Simond MT500 Doudoune à Capuche Duvet Femme,S,Black,179.00,170.05,EUR,fr-FR,GB-R3-U1,2,simond-womens-mt500-hooded-down-puffer-jacket-7862-333323,https://cdn.shopify.com/s/files/1/1330/6287/files/8646583-product_image-p2920936_19f678ea-39fc-412f-905c-0b7226cc4fe0.jpg?v=1757465566,42
3583784246644,4312913,Simond,apparel,apparel.down-jacket,climb,Down jacket,Simond Women's MT500 Hooded Down Puffer Jacket,Simond MT500 Doudoune à Capuche Duvet Femme,XL,Black,179.00,170.05,EUR,fr-FR,GB-R3-U1,2,simond-womens-mt500-hooded-down-puffer-jacket-7862-333323,https://cdn.shopify.com/s/files/1/1330/6287/files/8646583-product_image-p2920936_19f678ea-39fc-412f-905c-0b7226cc4fe0.jpg?v=1757465566,42
3583784246804,4439713,Simond,apparel,apparel.down-jacket,climb,Down jacket,Simond Women's MT500 Hooded Down Puffer Jacket,Simond MT500 Doudoune à Capuche Duvet Femme,M,No Dye,125.00,118.75,EUR,fr-FR,GB-R3-U1,3,simond-womens-mt500-hooded-down-puffer-jacket-7862-333323,https://cdn.shopify.com/s/files/1/1330/6287/files/8646583-product_image-p2920936_19f678ea-39fc-412f-905c-0b7226cc4fe0.jpg?v=1757465566,42
3583784246811,4439714,Simond,apparel,apparel.down-jacket,climb,Down jacket,Simond Women's MT500 Hooded Down Puffer Jacket,Simond MT500 Doudoune à Capuche Duvet Femme,L,No Dye,125.00,118.75,EUR,fr-FR,GB-R3-U1,3,simond-womens-mt500-hooded-down-puffer-jacket-7862-333323,https://cdn.shopify.com/s/files/1/1330/6287/files/8646583-product_image-p2920936_19f678ea-39fc-412f-905c-0b7226cc4fe0.jpg?v=1757465566,42
3583784246828,4439715,Simond,apparel,apparel.down-jacket,climb,Down jacket,Simond Women's MT500 Hooded Down Puffer Jacket,Simond MT500 Doudoune à Capuche Duvet Femme,XL,No Dye,125.00,118.75,EUR,fr-FR,GB-R3-U1,2,simond-womens-mt500-hooded-down-puffer-jacket-7862-333323,https://cdn.shopify.com/s/files/1/1330/6287/files/8646583-product_image-p2920936_19f678ea-39fc-412f-905c-0b7226cc4fe0.jpg?v=1757465566,42
3583784246835,4439716,Simond,apparel,apparel.down-jacket,climb,Down jacket,Simond Women's MT500 Hooded Down Puffer Jacket,Simond MT500 Doudoune à Capuche Duvet Femme,2XL,No Dye,125.00,118.75,EUR,fr-FR,GB-R3-U1,1,simond-womens-mt500-hooded-down-puffer-jacket-7862-333323,https://cdn.shopify.com/s/files/1/1330/6287/files/8646583-product_image-p2920936_19f678ea-39fc-412f-905c-0b7226cc4fe0.jpg?v=1757465566,42
3583784247887,4312895,Simond,apparel,apparel.down-jacket,climb,Down jacket,Simond Women's MT500 Hooded Down Puffer Jacket,Simond MT500 Doudoune à Capuche Duvet Femme,2XL,Ash Blue,179.00,170.05,EUR,fr-FR,GB-R3-U1,1,simond-womens-mt500-hooded-down-puffer-jacket-7862-333323,https://cdn.shopify.com/s/files/1/1330/6287/files/8646583-product_image-p2920936_19f678ea-39fc-412f-905c-0b7226cc4fe0.jpg?v=1757465566,42
3583784247894,4312896,Simond,apparel,apparel.down-jacket,climb,Down jacket,Simond Women's MT500 Hooded Down Puffer Jacket,Simond MT500 Doudoune à Capuche Duvet Femme,L,Ash Blue,179.00,170.05,EUR,fr-FR,GB-R3-U1,3,simond-womens-mt500-hooded-down-puffer-jacket-7862-333323,https://cdn.shopify.com/s/files/1/1330/6287/files/8646583-product_image-p2920936_19f678ea-39fc-412f-905c-0b7226cc4fe0.jpg?v=1757465566,42
3583784248303,4312897,Simond,apparel,apparel.down-jacket,climb,Down jacket,Simond Women's MT500 Hooded Down Puffer Jacket,Simond MT500 Doudoune à Capuche Duvet Femme,M,Ash Blue,179.00,170.05,EUR,fr-FR,GB-R3-U1,3,simond-womens-mt500-hooded-down-puffer-jacket-7862-333323,https://cdn.shopify.com/s/files/1/1330/6287/files/8646583-product_image-p2920936_19f678ea-39fc-412f-905c-0b7226cc4fe0.jpg?v=1757465566,42
3583784248310,4312898,Simond,apparel,apparel.down-jacket,climb,Down jacket,Simond Women's MT500 Hooded Down Puffer Jacket,Simond MT500 Doudoune à Capuche Duvet Femme,S,Ash Blue,179.00,170.05,EUR,fr-FR,GB-R3-U1,1,simond-womens-mt500-hooded-down-puffer-jacket-7862-333323,https://cdn.shopify.com/s/files/1/1330/6287/files/8646583-product_image-p2920936_19f678ea-39fc-412f-905c-0b7226cc4fe0.jpg?v=1757465566,42
3583784248327,4312899,Simond,apparel,apparel.down-jacket,climb,Down jacket,Simond Women's MT500 Hooded Down Puffer Jacket,Simond MT500 Doudoune à Capuche Duvet Femme,XL,Ash Blue,179.00,170.05,EUR,fr-FR,GB-R3-U1,2,simond-womens-mt500-hooded-down-puffer-jacket-7862-333323,https://cdn.shopify.com/s/files/1/1330/6287/files/8646583-product_image-p2920936_19f678ea-39fc-412f-905c-0b7226cc4fe0.jpg?v=1757465566,42
3583787692264,4032269,Simond,apparel,apparel.down-jacket,climb,Down jacket,Simond Women's MT100 Hooded Down Puffer Jacket,Simond MT100 Doudoune à Capuche Duvet Femme,XS,Burgundy,119.00,113.05,EUR,fr-FR,GB-R3-U2,0,simond-trek-100-23-f-down-packable-puffer-backpacking-jacket-167572,https://cdn.shopify.com/s/files/1/1330/6287/files/8858267-product_image-p2688040_15b806ce-a1f3-4bef-abfb-db3d0c705ad6.jpg?v=1757454981,39
3583787692318,4032265,Simond,apparel,apparel.down-jacket,climb,Down jacket,Simond Women's MT100 Hooded Down Puffer Jacket,Simond MT100 Doudoune à Capuche Duvet Femme,L,Burgundy,119.00,113.05,EUR,fr-FR,GB-R3-U2,2,simond-trek-100-23-f-down-packable-puffer-backpacking-jacket-167572,https://cdn.shopify.com/s/files/1/1330/6287/files/8858267-product_image-p2688040_15b806ce-a1f3-4bef-abfb-db3d0c705ad6.jpg?v=1757454981,39
3583787692325,4032266,Simond,apparel,apparel.down-jacket,climb,Down jacket,Simond Women's MT100 Hooded Down Puffer Jacket,Simond MT100 Doudoune à Capuche Duvet Femme,M,Burgundy,119.00,113.05,EUR,fr-FR,GB-R3-U2,2,simond-trek-100-23-f-down-packable-puffer-backpacking-jacket-167572,https://cdn.shopify.com/s/files/1/1330/6287/files/8858267-product_image-p2688040_15b806ce-a1f3-4bef-abfb-db3d0c705ad6.jpg?v=1757454981,39
3583787692332,4032267,Simond,apparel,apparel.down-jacket,climb,Down jacket,Simond Women's MT100 Hooded Down Puffer Jacket,Simond MT100 Doudoune à Capuche Duvet Femme,S,Burgundy,119.00,113.05,EUR,fr-FR,GB-R3-U2,1,simond-trek-100-23-f-down-packable-puffer-backpacking-jacket-167572,https://cdn.shopify.com/s/files/1/1330/6287/files/8858267-product_image-p2688040_15b806ce-a1f3-4bef-abfb-db3d0c705ad6.jpg?v=1757454981,39
3583787692349,4032268,Simond,apparel,apparel.down-jacket,climb,Down jacket,Simond Women's MT100 Hooded Down Puffer Jacket,Simond MT100 Doudoune à Capuche Duvet Femme,XL,Burgundy,119.00,113.05,EUR,fr-FR,GB-R3-U2,1,simond-trek-100-23-f-down-packable-puffer-backpacking-jacket-167572,https://cdn.shopify.com/s/files/1/1330/6287/files/8858267-product_image-p2688040_15b806ce-a1f3-4bef-abfb-db3d0c705ad6.jpg?v=1757454981,39
3583787692356,4032261,Simond,apparel,apparel.down-jacket,climb,Down jacket,Simond Women's MT100 Hooded Down Puffer Jacket,Simond MT100 Doudoune à Capuche Duvet Femme,2XL,Burgundy,119.00,113.05,EUR,fr-FR,GB-R3-U2,0,simond-trek-100-23-f-down-packable-puffer-backpacking-jacket-167572,https://cdn.shopify.com/s/files/1/1330/6287/files/8858267-product_image-p2688040_15b806ce-a1f3-4bef-abfb-db3d0c705ad6.jpg?v=1757454981,39
3608390941728,5133911,Simond,apparel,apparel.down-jacket,climb,Down jacket,Simond Women's MT100 Hooded Down Puffer Jacket,Simond MT100 Doudoune à Capuche Duvet Femme,XS,Golden Brown,119.00,113.05,EUR,fr-FR,GB-R3-U2,1,simond-trek-100-23-f-down-packable-puffer-backpacking-jacket-167572,https://cdn.shopify.com/s/files/1/1330/6287/files/8858267-product_image-p2688040_15b806ce-a1f3-4bef-abfb-db3d0c705ad6.jpg?v=1757454981,39
3608390941735,5133912,Simond,apparel,apparel.down-jacket,climb,Down jacket,Simond Women's MT100 Hooded Down Puffer Jacket,Simond MT100 Doudoune à Capuche Duvet Femme,S,Golden Brown,119.00,113.05,EUR,fr-FR,GB-R3-U2,1,simond-trek-100-23-f-down-packable-puffer-backpacking-jacket-167572,https://cdn.shopify.com/s/files/1/1330/6287/files/8858267-product_image-p2688040_15b806ce-a1f3-4bef-abfb-db3d0c705ad6.jpg?v=1757454981,39
3608390941742,5133913,Simond,apparel,apparel.down-jacket,climb,Down jacket,Simond Women's MT100 Hooded Down Puffer Jacket,Simond MT100 Doudoune à Capuche Duvet Femme,M,Golden Brown,119.00,113.05,EUR,fr-FR,GB-R3-U2,1,simond-trek-100-23-f-down-packable-puffer-backpacking-jacket-167572,https://cdn.shopify.com/s/files/1/1330/6287/files/8858267-product_image-p2688040_15b806ce-a1f3-4bef-abfb-db3d0c705ad6.jpg?v=1757454981,39
3608390941759,5133914,Simond,apparel,apparel.down-jacket,climb,Down jacket,Simond Women's MT100 Hooded Down Puffer Jacket,Simond MT100 Doudoune à Capuche Duvet Femme,L,Golden Brown,119.00,113.05,EUR,fr-FR,GB-R3-U2,1,simond-trek-100-23-f-down-packable-puffer-backpacking-jacket-167572,https://cdn.shopify.com/s/files/1/1330/6287/files/8858267-product_image-p2688040_15b806ce-a1f3-4bef-abfb-db3d0c705ad6.jpg?v=1757454981,39
3608390941766,5133915,Simond,apparel,apparel.down-jacket,climb,Down jacket,Simond Women's MT100 Hooded Down Puffer Jacket,Simond MT100 Doudoune à Capuche Duvet Femme,XL,Golden Brown,119.00,113.05,EUR,fr-FR,GB-R3-U2,1,simond-trek-100-23-f-down-packable-puffer-backpacking-jacket-167572,https://cdn.shopify.com/s/files/1/1330/6287/files/8858267-product_image-p2688040_15b806ce-a1f3-4bef-abfb-db3d0c705ad6.jpg?v=1757454981,39
3608390941773,5133916,Simond,apparel,apparel.down-jacket,climb,Down jacket,Simond Women's MT100 Hooded Down Puffer Jacket,Simond MT100 Doudoune à Capuche Duvet Femme,2XL,Golden Brown,119.00,113.05,EUR,fr-FR,GB-R3-U2,0,simond-trek-100-23-f-down-packable-puffer-backpacking-jacket-167572,https://cdn.shopify.com/s/files/1/1330/6287/files/8858267-product_image-p2688040_15b806ce-a1f3-4bef-abfb-db3d0c705ad6.jpg?v=1757454981,39
3608390942244,5133887,Simond,apparel,apparel.down-jacket,climb,Down jacket,Simond Women's MT100 Hooded Down Puffer Jacket,Simond MT100 Doudoune à Capuche Duvet Femme,XS,Asphalt Blue,119.00,113.05,EUR,fr-FR,GB-R3-U2,0,simond-trek-100-23-f-down-packable-puffer-backpacking-jacket-167572,https://cdn.shopify.com/s/files/1/1330/6287/files/8858267-product_image-p2688040_15b806ce-a1f3-4bef-abfb-db3d0c705ad6.jpg?v=1757454981,39
3608390942251,5133888,Simond,apparel,apparel.down-jacket,climb,Down jacket,Simond Women's MT100 Hooded Down Puffer Jacket,Simond MT100 Doudoune à Capuche Duvet Femme,S,Asphalt Blue,119.00,113.05,EUR,fr-FR,GB-R3-U2,1,simond-trek-100-23-f-down-packable-puffer-backpacking-jacket-167572,https://cdn.shopify.com/s/files/1/1330/6287/files/8858267-product_image-p2688040_15b806ce-a1f3-4bef-abfb-db3d0c705ad6.jpg?v=1757454981,39
3608390942268,5133889,Simond,apparel,apparel.down-jacket,climb,Down jacket,Simond Women's MT100 Hooded Down Puffer Jacket,Simond MT100 Doudoune à Capuche Duvet Femme,M,Asphalt Blue,119.00,113.05,EUR,fr-FR,GB-R3-U2,2,simond-trek-100-23-f-down-packable-puffer-backpacking-jacket-167572,https://cdn.shopify.com/s/files/1/1330/6287/files/8858267-product_image-p2688040_15b806ce-a1f3-4bef-abfb-db3d0c705ad6.jpg?v=1757454981,39
3608390942275,5133890,Simond,apparel,apparel.down-jacket,climb,Down jacket,Simond Women's MT100 Hooded Down Puffer Jacket,Simond MT100 Doudoune à Capuche Duvet Femme,L,Asphalt Blue,119.00,113.05,EUR,fr-FR,GB-R3-U2,2,simond-trek-100-23-f-down-packable-puffer-backpacking-jacket-167572,https://cdn.shopify.com/s/files/1/1330/6287/files/8858267-product_image-p2688040_15b806ce-a1f3-4bef-abfb-db3d0c705ad6.jpg?v=1757454981,39
3608390942282,5133891,Simond,apparel,apparel.down-jacket,climb,Down jacket,Simond Women's MT100 Hooded Down Puffer Jacket,Simond MT100 Doudoune à Capuche Duvet Femme,XL,Asphalt Blue,119.00,113.05,EUR,fr-FR,GB-R3-U2,1,simond-trek-100-23-f-down-packable-puffer-backpacking-jacket-167572,https://cdn.shopify.com/s/files/1/1330/6287/files/8858267-product_image-p2688040_15b806ce-a1f3-4bef-abfb-db3d0c705ad6.jpg?v=1757454981,39
3608390942299,5133892,Simond,apparel,apparel.down-jacket,climb,Down jacket,Simond Women's MT100 Hooded Down Puffer Jacket,Simond MT100 Doudoune à Capuche Duvet Femme,2XL,Asphalt Blue,119.00,113.05,EUR,fr-FR,GB-R3-U2,1,simond-trek-100-23-f-down-packable-puffer-backpacking-jacket-167572,https://cdn.shopify.com/s/files/1/1330/6287/files/8858267-product_image-p2688040_15b806ce-a1f3-4bef-abfb-db3d0c705ad6.jpg?v=1757454981,39
3608390942503,5133895,Simond,apparel,apparel.down-jacket,climb,Down jacket,Simond Women's MT100 Hooded Down Puffer Jacket,Simond MT100 Doudoune à Capuche Duvet Femme,XS,Black,60.00,57.0,EUR,fr-FR,GB-R3-U2,1,simond-trek-100-23-f-down-packable-puffer-backpacking-jacket-167572,https://cdn.shopify.com/s/files/1/1330/6287/files/8858267-product_image-p2688040_15b806ce-a1f3-4bef-abfb-db3d0c705ad6.jpg?v=1757454981,39
3608390942510,5133896,Simond,apparel,apparel.down-jacket,climb,Down jacket,Simond Women's MT100 Hooded Down Puffer Jacket,Simond MT100 Doudoune à Capuche Duvet Femme,S,Black,60.00,57.0,EUR,fr-FR,GB-R3-U2,1,simond-trek-100-23-f-down-packable-puffer-backpacking-jacket-167572,https://cdn.shopify.com/s/files/1/1330/6287/files/8858267-product_image-p2688040_15b806ce-a1f3-4bef-abfb-db3d0c705ad6.jpg?v=1757454981,39
3608390942527,5133897,Simond,apparel,apparel.down-jacket,climb,Down jacket,Simond Women's MT100 Hooded Down Puffer Jacket,Simond MT100 Doudoune à Capuche Duvet Femme,M,Black,60.00,57.0,EUR,fr-FR,GB-R3-U2,2,simond-trek-100-23-f-down-packable-puffer-backpacking-jacket-167572,https://cdn.shopify.com/s/files/1/1330/6287/files/8858267-product_image-p2688040_15b806ce-a1f3-4bef-abfb-db3d0c705ad6.jpg?v=1757454981,39
3608390942534,5133898,Simond,apparel,apparel.down-jacket,climb,Down jacket,Simond Women's MT100 Hooded Down Puffer Jacket,Simond MT100 Doudoune à Capuche Duvet Femme,L,Black,60.00,57.0,EUR,fr-FR,GB-R3-U2,2,simond-trek-100-23-f-down-packable-puffer-backpacking-jacket-167572,https://cdn.shopify.com/s/files/1/1330/6287/files/8858267-product_image-p2688040_15b806ce-a1f3-4bef-abfb-db3d0c705ad6.jpg?v=1757454981,39
3608390942541,5133899,Simond,apparel,apparel.down-jacket,climb,Down jacket,Simond Women's MT100 Hooded Down Puffer Jacket,Simond MT100 Doudoune à Capuche Duvet Femme,XL,Black,60.00,57.0,EUR,fr-FR,GB-R3-U2,2,simond-trek-100-23-f-down-packable-puffer-backpacking-jacket-167572,https://cdn.shopify.com/s/files/1/1330/6287/files/8858267-product_image-p2688040_15b806ce-a1f3-4bef-abfb-db3d0c705ad6.jpg?v=1757454981,39
3608390942558,5133900,Simond,apparel,apparel.down-jacket,climb,Down jacket,Simond Women's MT100 Hooded Down Puffer Jacket,Simond MT100 Doudoune à Capuche Duvet Femme,2XL,Black,60.00,57.0,EUR,fr-FR,GB-R3-U2,1,simond-trek-100-23-f-down-packable-puffer-backpacking-jacket-167572,https://cdn.shopify.com/s/files/1/1330/6287/files/8858267-product_image-p2688040_15b806ce-a1f3-4bef-abfb-db3d0c705ad6.jpg?v=1757454981,39
3608391628994,5154029,Kiprun,accessories,accessories.cap,running,Cap,Kiprun V2 Breathable Running Cap,Kiprun V2 Casquette Respirant de Running,One Size,Snowy White,10.00,9.5,EUR,fr-FR,GB-R4-U3,5,mens-womens-kiprun-v2-running-cap-black-352661,https://cdn.shopify.com/s/files/1/1330/6287/files/8871356-product_image-p2788253.jpg?v=1744325543,21
3608391629502,5154030,Kiprun,accessories,accessories.cap,running,Cap,Kiprun V2 Breathable Running Cap,Kiprun V2 Casquette Respirant de Running,One Size,Smoked Black,10.00,9.5,EUR,fr-FR,GB-R4-U3,4,mens-womens-kiprun-v2-running-cap-black-352661,https://cdn.shopify.com/s/files/1/1330/6287/files/8871356-product_image-p2788253.jpg?v=1744325543,21
3608439238710,4841008,Quechua,outdoor,outdoor.sleeping-bag,hike_camp,Sleeping bag,Quechua Arpenaz 68°F Sleeping Bag,Quechua Arpenaz 68°F Sac de couchage,One Size,Turquoise,20.00,19.0,EUR,fr-FR,GF-R5-U3,2,quechua-arpenaz-68-f-sleeping-bag-303115,https://cdn.shopify.com/s/files/1/1330/6287/files/8800273-product_image-p2455218.jpg?v=1715853839,7
3608439294464,4435748,Quechua,outdoor,outdoor.pillow,hike_camp,Pillow,Quechua Air Basic Inflatable Camping Pillow,Quechua Air Basic Inflatable Camping Oreiller,One Size,Dark Petrol Blue,11.99,11.39,EUR,fr-FR,GB-R5-U1,2,quechua-air-basic-inflatable-camping-pillow-12883,https://cdn.shopify.com/s/files/1/1330/6287/files/8677189-product_image-p2583120.jpg?v=1712228941,6
3583787642580,2750074,Forclaz,accessories,accessories.water-pouch,hike_camp,Water pouch,Forclaz MT500 2L Water Bladder,Forclaz MT500 2L Water Poche à eau,One Size,Blue,24.99,23.74,EUR,fr-FR,GB-R5-U1,8,forclaz-mt500-2l-water-bladder-306516,https://cdn.shopify.com/s/files/1/1330/6287/files/8542253-product_image-p2618418.jpg?v=1712057453,7
3608439333071,2970265,Quechua,outdoor,outdoor.tent-poles,hike_camp,Tent poles,Quechua 2-Second Easy 2 Person Tent Replacement Half-Structure Kit,Quechua 2-Second Easy 2 Person Replacement Half-Structure Kit Tente,One Size,Unspecified,24.99,23.74,EUR,fr-FR,GB-R5-U2,2,quechua-2-second-easy-2-person-tent-replacement-half-structure-kit-313342,https://cdn.shopify.com/s/files/1/1330/6287/files/8576883-product_image-p1883044.jpg?v=1700657649,2
3608439345005,2713551,Quechua,footwear,footwear.shoes,hike_camp,Shoes,Quechua Men's SH100 X-Warm Waterproof Hiking Boots,Quechua SH100 X- Bottes Imperméable de Randonnée Chaud Homme,9.5,Dark Cinnamon,55.00,52.25,EUR,fr-FR,PE-01,5,quechua-mens-sh100-x-warm-waterproof-hiking-boots-307054,https://cdn.shopify.com/s/files/1/1330/6287/files/8544960-product_image-p2579042.jpg?v=1712057514,7
